Area ,Price,Bedrooms,Bathrooms
1360,507000,1,3
1550,497950,1,4
1050,485000,2,1
2410,470000,1,3
1820,469950,1,3
1250,468000,5,2
1690,467000,1,1
1520,447000,4,2
1520,440000,1,4
1620,439000,4,4
1600,438200,3,4
2640,436000,4,3
1200,425000,4,1
1610,425000,2,4
980,415000,4,1
990,400000,2,2
1900,390000,1,3
1100,385000,1,4
1060,379400,4,1
1290,373000,3,2
780,370000,1,1
1400,369950,1,1
1120,362000,3,3
850,354000,5,3
940,350000,3,1
2506,350000,4,1
970,339300,3,3
1610,338950,5,3
1250,338000,1,2
1070,330000,4,3
1780,315000,2,3
1100,300000,5,1
1310,290000,4,3
1785,282000,1,4
1180,280000,1,4
2010,279000,2,2
1200,277700,5,4
1050,264500,5,3
890,250000,1,4
1620,240000,4,2
1240,234000,1,4
980,218000,4,3
1040,210000,4,3
1210,208000,4,3
1230,195000,1,1
1020,187000,1,3
800,145000,2,2
760,135900,5,3
2260,2490000,3,2
2560,1320000,2,4
1910,1130000,5,1
4010,1100000,3,1
2850,998000,1,4
2890,970000,1,3
3510,915000,2,3
2890,830000,3,2
2670,825000,3,3
2510,799000,1,3
3340,749950,5,1
1780,700000,4,4
2980,670000,4,4
3220,640000,1,1
2100,632000,3,3
2490,590000,2,2
1200,577000,1,2
3230,572115,2,4
3370,559630,4,1
1670,555565,4,1
870,554950,5,2
1060,550000,2,4
2440,519950,2,3
1150,515000,5,2
2710,502700,2,2
2060,465000,1,2
1430,462600,2,4
1690,457000,2,3
2716,452000,3,1
1350,450000,3,2
2680,437500,2,1
1220,430000,4,1
1130,423000,2,2
3087,399950,3,1
1170,399000,5,1
760,380000,5,2
2580,370000,4,2
2310,362000,2,3
880,329950,5,2
840,315000,2,4
1270,283000,1,4
1480,256000,2,3
1680,252000,2,1
1790,250000,2,3
1380,240000,4,4
1950,220000,4,1
1290,220000,3,2
1320,200000,4,1
1100,174900,4,3
1010,165000,1,4
2720,1350000,2,4
3480,1190000,5,1
3590,1160000,2,1
4740,1150000,4,4
2730,1070000,3,3
2000,1050000,5,1
2640,1010000,2,4
3010,980000,2,2
4030,950000,4,4
1920,870000,5,4
3960,805000,2,1
1760,790000,4,1
2570,765000,4,4
2130,750000,4,2
1310,750000,3,4
3130,745000,4,1
2470,732500,2,4
2910,701000,3,3
1910,663000,5,4
3090,659000,4,1
1120,653500,5,1
2208,650000,2,3
2870,650000,1,1
2990,645500,4,4
1640,640000,1,3
2350,620000,4,4
1300,599950,4,2
3030,557865,3,4
1840,550000,5,1
1500,549000,5,2
3010,530000,1,1
1750,525000,4,2
1830,524950,4,2
3390,495000,4,4
1790,493000,3,4
1220,493000,1,1
1220,490000,3,1
1900,476800,5,4
2270,475000,4,4
820,468000,5,1
1280,465000,4,4
1230,465000,5,3
2080,460000,2,4
2800,457000,1,4
2320,450000,4,4
1880,449950,1,3
2420,445000,4,1
830,425000,3,4
830,415000,3,2
3370,405000,3,1
870,402300,4,2
790,399000,4,1
840,399000,3,1
1100,396500,3,2
1010,395000,1,4
1470,395000,5,1
1060,392450,1,3
1110,379500,5,2
1470,376000,4,4
1160,365000,2,2
2880,362000,2,4
740,357500,4,4
980,330000,4,1
940,329000,2,2
1600,318700,2,1
1100,300000,3,3
1940,297000,2,3
2423,290000,2,1
1700,284700,2,3
1340,281000,3,4
1320,275000,1,1
1790,260000,3,2
1240,259950,5,3
1340,252000,3,1
1870,245000,3,1
1080,235000,1,4
1200,231500,3,3
1660,220000,1,2
1090,196700,5,3
920,179950,5,1
1300,155000,3,2
710,129888,2,1
5190,2900000,1,1
1920,1600000,4,4
2450,1330000,4,4
2290,1300000,3,4
3130,1200000,1,3
2880,1100000,5,1
1680,840000,5,2
1510,799000,5,1
2850,770000,5,1
3360,765000,4,4
2850,760000,1,2
1330,729999,2,4
1890,725000,4,4
1580,720000,2,3
2550,703770,1,3
2580,700000,1,4
1140,685000,3,4
1420,637800,5,1
1240,630000,2,2
990,600000,3,4
1180,595000,3,1
2150,580000,5,2
1910,580000,3,4
1020,572000,5,1
1390,550000,5,4
2380,549950,1,1
1990,545000,5,2
1120,526000,3,3
1190,518000,3,3
1370,518000,5,3
930,510000,5,1
1370,510000,2,1
3880,506000,4,4
1550,496500,5,2
1660,490000,5,2
1290,472800,2,1
950,471000,2,3
1380,465000,5,4
2090,455000,1,1
1510,449000,3,3
3080,440000,1,1
1800,437718,2,1
2200,435000,1,3
2030,430000,5,4
790,425000,4,3
1280,415000,5,4
2420,415000,5,1
1020,414500,5,1
900,410000,4,2
1248,407500,2,3
1120,400000,4,3
2320,400000,3,1
1150,400000,4,2
2120,397950,3,2
950,390000,4,1
1620,379750,3,3
1000,378000,1,2
1320,370000,3,1
893,359950,4,2
1140,356000,3,2
940,350000,1,4
1420,349950,3,3
1130,341500,1,4
1240,340000,2,2
1200,340000,2,1
790,325000,2,4
1310,320000,5,3
1040,315000,5,2
1460,314000,1,2
1260,312620,1,2
870,310000,3,3
2320,310000,5,3
1990,309950,4,1
1970,305000,1,3
1390,305000,3,4
1763,305000,2,1
860,284000,2,1
1450,276000,5,1
1510,275000,1,3
680,275000,2,4
1040,270000,5,4
840,260000,5,4
1810,252500,2,1
1080,250000,1,1
1220,250000,4,3
1270,247000,5,1
1450,245000,4,3
1470,239000,2,3
1190,238950,4,2
1120,227950,3,1
1040,210500,1,4
820,210000,3,2
1200,210000,2,1
1330,206990,3,2
1130,205000,1,3
680,200000,4,2
940,180000,1,1
1150,166600,1,4
770,163250,4,2
980,128000,5,2
5770,3850000,4,2
3390,2250000,5,4
3160,1540000,1,3
1810,1050000,2,4
1690,1020000,1,4
4590,975000,3,2
1900,940000,2,2
3520,864500,3,4
1680,840000,4,1
1210,810000,2,1
3200,805000,1,3
3180,790000,2,3
1580,727000,5,4
1000,635500,1,4
3800,630000,4,4
2910,605000,4,3
2030,595000,5,4
2280,577500,4,3
1870,575000,4,2
3240,574000,4,4
1950,565000,3,3
2010,551000,2,4
1930,545000,1,1
2590,530000,3,4
1680,525300,5,4
2120,523000,1,3
1810,517500,4,3
1100,505000,5,4
1260,490000,5,3
2990,490000,5,1
1800,488000,3,2
1040,460000,5,1
880,460000,1,4
1300,455000,3,3
1700,454000,5,3
2880,440000,5,1
1710,431650,3,3
3000,430000,4,1
1600,430000,5,1
1340,427800,4,3
1670,425000,1,2
1870,380000,5,4
1280,370000,4,2
1100,358000,2,4
2460,358000,2,2
810,357950,3,3
1890,339950,4,2
1936,338900,1,3
960,335000,4,4
2190,310000,4,3
1140,310000,3,2
1920,303500,3,1
830,299000,5,2
1720,295700,4,4
1080,284000,5,4
1640,280000,5,1
1680,272000,3,3
1610,269950,1,3
1860,265500,5,4
1520,260000,5,4
1250,252500,5,3
460,247000,1,2
960,244000,2,2
1560,236000,4,1
940,223000,5,3
720,199900,5,4
1090,185000,4,4
1010,180000,3,3
590,156000,3,2
2070,842500,2,3
1610,700000,1,3
2500,336500,3,1
1880,326000,5,4
2160,324888,5,1
2610,1580000,5,1
6110,1320000,4,1
2610,1310000,1,2
3980,925900,4,3
1450,880000,2,3
1300,860000,4,3
2760,847093,3,2
2690,805000,1,2
2150,800000,4,3
2610,795000,4,4
3420,780000,2,4
3220,775000,2,1
1480,740000,2,2
3130,709950,2,4
1760,688500,3,2
2310,627000,1,1
2830,614000,5,3
1340,600000,5,3
1500,600000,1,2
2870,577288,1,3
2510,571000,2,3
1430,567000,2,2
1720,554000,2,4
2820,545000,1,4
2650,545000,3,3
1060,540000,3,1
1680,525000,4,3
2180,496000,3,3
1200,489000,1,1
2714,485230,1,2
2040,475000,1,2
2830,473000,1,1
960,455000,1,1
1430,453000,4,1
970,453000,4,4
780,445000,1,4
1810,443000,1,3
2350,440000,2,2
1670,435000,1,4
1200,427000,1,2
830,426000,3,1
2000,417000,3,2
950,410000,3,2
1040,409500,2,3
1080,403000,1,4
2240,400000,3,3
1000,397000,1,4
1300,396000,4,1
2240,395000,2,1
1060,383000,1,3
1040,375000,2,4
1060,368000,4,4
1370,357000,3,3
670,348000,3,2
1680,318000,2,1
1550,313000,2,3
1000,311000,1,1
1140,310000,3,4
1790,302500,5,1
1690,295500,4,1
1810,295000,3,2
1810,295000,1,3
1390,288790,5,4
1060,285000,4,4
1613,279500,3,4
820,274000,4,4
1870,272000,4,4
1320,269950,3,4
1080,268500,4,2
1120,265000,5,4
1370,264500,1,2
700,254950,4,4
1090,249950,5,1
1210,239000,3,3
680,239000,2,1
1370,237600,2,3
1510,234950,3,2
1100,230000,2,2
1340,230000,1,3
1590,225000,1,4
1000,220000,4,4
1600,220000,1,1
980,185000,1,3
3420,3600000,4,1
5220,1570000,3,1
2400,1390000,1,1
4115,988830,4,3
2930,905000,5,3
2240,875000,2,4
1530,865000,4,2
2330,850000,2,4
2990,814950,1,4
2390,810000,3,3
1750,774900,1,3
1870,770000,4,3
2660,751305,3,3
3380,751000,4,3
2190,719950,3,1
2370,688100,5,2
1730,650000,4,3
2390,645500,2,2
2400,643500,1,1
1700,607010,3,2
2350,598850,2,2
1090,594000,5,2
1090,589000,5,4
1220,580000,3,4
2730,565997,3,2
1800,565000,1,1
1120,549000,4,1
1680,540000,4,3
3370,540000,2,3
1260,531000,4,2
1740,530000,3,2
2690,525000,1,4
2890,515000,2,1
2540,510000,4,2
1370,510000,2,1
1300,509500,4,2
950,505000,2,1
1710,490000,5,4
1340,480000,3,4
1620,475000,2,3
1390,475000,1,1
1540,462500,1,4
1690,459800,1,4
1540,456700,1,2
1180,450000,3,2
1080,445000,3,3
1240,430000,2,4
2660,425000,5,4
2550,422500,4,2
1800,416000,2,4
1430,399000,4,2
1290,365000,5,4
1630,360400,2,3
1980,359950,2,3
1250,355000,4,3
1670,352000,3,1
1030,345000,3,4
1280,342450,1,1
2840,339000,5,2
1240,333000,3,1
1050,320000,3,4
940,320000,2,4
1660,315000,4,2
1960,308000,2,3
1390,307000,2,1
950,300000,5,1
1570,299950,5,2
1160,299000,1,2
1020,293000,1,3
1520,279000,4,4
2620,277500,1,4
1150,275000,4,3
1600,268000,2,3
1810,266490,3,3
580,255000,5,4
620,255000,5,3
1940,252000,4,3
2300,250000,1,4
1100,250000,3,3
1470,250000,1,1
1390,225000,1,3
1080,219000,1,3
1500,210000,4,1
1400,210000,3,4
990,158000,4,4
870,157000,5,1
830,135000,2,3
3400,2400000,5,4
3220,2380000,3,4
3170,1050000,4,1
2550,1010000,5,2
1830,999000,1,2
1450,960000,2,3
1240,900000,1,1
3420,839900,1,1
2680,788000,5,4
1630,770000,2,1
2000,740000,2,1
2280,718000,1,1
1000,710000,4,4
1820,705000,2,1
2350,700000,5,1
1770,690000,3,4
2130,667500,1,1
1980,659000,1,2
1220,611900,4,3
2080,601000,5,1
1400,595000,5,2
2630,576925,2,1
2180,570000,3,1
1410,550000,3,2
1600,542500,1,2
2030,530000,2,2
1120,528000,1,1
1130,525000,2,1
1020,520000,5,4
2390,519500,2,3
1190,517500,2,1
2430,515000,5,2
1010,515000,5,4
1800,508500,5,2
1700,506400,4,3
1810,495000,5,3
1420,465000,4,1
1240,460000,5,2
1440,440000,3,3
1030,425000,2,1
1330,425000,4,1
1630,415000,3,4
1190,415000,2,3
1090,415000,3,1
920,412133,5,1
1640,397000,5,3
1540,392500,1,1
1450,391500,3,1
1070,382000,1,1
1700,378000,5,4
1330,375000,1,4
1600,375000,2,2
2030,365500,2,1
1070,355000,2,4
2650,352000,3,3
1630,340000,4,1
1260,333000,3,1
2280,325000,5,3
1250,315000,5,4
1610,313500,3,2
2280,312000,3,2
1850,299000,2,1
2060,294000,1,3
1240,290000,1,2
550,290000,3,4
1040,290000,1,4
1010,269000,3,3
1060,262500,4,1
1540,252000,5,2
990,250000,4,3
1060,249000,3,3
1290,246000,4,1
1078,240000,5,1
1400,233000,4,2
1690,215000,3,4
1720,206000,5,4
1080,203000,5,4
800,195000,2,2
680,193000,1,3
1200,190000,5,1
1390,185000,3,4
810,170000,4,2
2330,3070000,4,1
4900,2390000,5,2
3720,1680000,2,3
2380,1470000,4,1
4400,1150000,3,2
3140,990000,1,2
2590,961000,2,3
2590,920000,2,2
3370,890000,5,2
3180,880000,5,3
2860,811500,5,1
3340,808000,2,4
1650,805000,4,1
2020,805000,4,1
1460,770000,4,3
2080,749950,5,2
1679,700000,3,1
1510,690000,1,4
2500,650000,1,3
2230,649500,1,4
1165,625000,2,1
2020,616950,1,2
1040,580000,2,1
2240,560000,1,1
2090,560000,2,1
2280,534000,5,1
1440,524000,5,1
2090,500000,4,4
1350,496600,5,4
1160,490000,1,1
1060,479000,5,1
2090,460000,5,1
1420,457000,4,2
1350,455000,2,1
960,452000,1,4
940,445500,5,4
1850,445000,2,4
1610,440000,1,4
2470,438950,5,4
1080,435000,3,2
1470,432500,4,1
1310,421000,5,1
720,419000,1,1
2906,418395,2,3
1410,410000,4,2
1480,398000,2,1
1100,388000,1,4
1340,385000,2,3
2560,385000,3,1
1430,375000,1,3
1170,370000,4,3
1300,366000,3,4
1520,365000,5,2
2690,359950,4,4
1850,355000,2,1
1550,350000,5,1
1040,349000,5,3
2380,342000,2,2
2050,340000,4,2
1370,338000,4,3
2450,329000,1,3
2020,321000,3,4
1770,317625,1,4
1180,315000,3,1
2100,305000,5,4
1760,300000,1,2
1280,297000,1,3
1050,297000,1,3
1250,294000,1,2
1600,292000,2,3
1870,290000,1,2
1240,280000,3,2
2789,272000,1,1
1140,262500,3,4
1380,249900,5,2
1020,230000,1,1
1160,229950,3,2
1280,218000,2,3
1000,213000,4,3
1280,206000,2,2
1870,205000,1,1
1420,202000,5,3
1100,190000,2,3
880,190000,5,4
1280,185000,5,2
780,179950,2,3
4510,1820000,5,4
2090,1650000,5,3
3260,1340000,4,1
3230,1150000,1,1
2090,1100000,1,4
3230,1080000,1,4
1700,950000,3,1
3700,950000,1,2
1960,885000,5,4
1830,880000,4,2
3020,845800,1,1
1230,800000,4,1
3180,760000,2,3
2780,740500,2,2
1640,735000,3,4
1240,727500,2,4
1730,725000,5,4
2270,724950,2,4
2460,715000,5,2
2030,695000,5,4
2780,674250,1,2
3160,660000,5,1
2990,659950,3,4
2260,640000,1,4
2500,637850,5,3
2120,637250,1,4
1710,628000,2,3
2990,600000,1,4
1860,585000,1,2
1430,581000,5,3
1800,579000,1,1
2420,570000,2,2
2440,550000,3,4
1990,544900,1,4
1370,533250,5,2
2100,530000,4,2
2180,488000,1,3
920,481000,4,4
1210,478000,1,3
1140,476000,2,1
1090,475999,3,4
1400,470000,5,1
1570,450000,2,2
2100,450000,5,3
1150,441000,5,1
1360,418000,5,1
3266,418000,3,2
740,410500,1,2
1140,405000,2,4
2500,395000,4,1
2690,390000,2,4
2560,390000,3,1
1010,387000,3,2
2864,380000,1,1
2120,375000,3,2
1000,375000,3,2
920,365000,2,1
1930,345500,5,3
1340,345000,3,4
1520,333000,1,3
1760,319000,2,2
2110,319000,3,1
1780,315000,1,2
760,315000,3,1
2430,305000,3,3
1990,302500,1,4
1080,299500,3,3
2420,298000,2,2
1760,289200,2,3
1450,279000,1,1
2100,277950,4,4
1670,274000,2,2
1090,267500,4,3
1420,250000,4,2
1550,225000,5,4
980,225000,1,2
809,219000,1,4
1070,217500,2,4
1570,212644,3,4
1250,209000,4,3
940,200000,3,1
1100,194820,3,3
1620,1650000,2,2
1400,643000,1,1
1540,385000,5,1
980,334900,5,2
800,268750,4,1
770,263500,1,1
670,245000,2,1
1620,599995,2,3
1690,452000,4,1
1160,402000,2,1
900,180250,3,3
4490,3120000,3,4
5050,2540000,3,2
4300,1450000,2,1
2280,1330000,3,4
5153,1300000,4,3
2970,995000,4,4
1460,950000,4,1
2340,950000,1,3
1340,907000,5,1
3370,905000,2,3
3460,858450,2,4
2200,800000,4,1
3060,775000,3,3
3410,774950,2,1
3170,720000,3,4
1766,630500,1,4
1470,625000,4,4
2080,589950,5,1
3190,589450,4,4
960,571500,2,2
2890,570000,1,3
1230,569000,3,1
1270,560000,5,3
1550,521000,2,2
1150,520000,5,4
2700,515000,2,4
1080,495000,5,1
850,489000,5,1
2870,480000,4,2
2160,475000,2,1
1240,475000,1,3
1170,457000,5,1
1170,450000,1,2
1330,444950,4,4
1680,430000,3,1
1280,428000,4,3
1570,415000,1,4
1180,410000,5,4
1510,400000,5,3
2800,399000,5,4
2620,394250,5,2
1770,390000,1,3
2580,379950,5,2
960,379500,2,4
1850,360000,4,1
1950,360000,1,1
1010,356000,2,2
1120,350000,4,4
1270,340000,3,1
2330,335000,2,3
1490,335000,5,3
580,331000,4,3
1300,331000,2,4
1080,329950,3,2
1510,325000,5,2
1290,323000,3,4
1140,315000,5,1
1390,304500,5,3
2100,299900,4,4
1788,294400,3,4
1760,290000,1,1
910,290000,3,3
2150,272000,1,2
1060,260000,2,4
1230,255000,3,3
560,249900,5,3
1750,247000,5,4
1190,240000,5,3
1420,234000,1,2
960,225000,3,1
1000,220000,4,4
1080,218250,3,3
1180,216000,2,4
1260,215000,2,3
970,210000,2,3
840,208417,1,3
860,199988,2,2
1160,182000,3,1
960,158800,5,4
4360,2140000,5,3
5980,1680000,5,1
1860,1310000,5,4
3080,1250000,1,2
3440,1230000,3,3
1690,978000,5,4
2520,925000,2,3
2050,790000,3,3
1090,775000,1,1
580,775000,5,1
1630,757000,3,3
1840,750000,5,4
1450,725000,2,3
1690,707000,4,2
1250,700000,4,2
1430,675000,2,2
1530,664000,3,2
3190,664000,4,3
1570,645000,5,2
1950,635000,4,3
1760,616500,2,3
1560,592000,4,1
2530,575000,1,1
1460,562000,2,3
1200,560000,2,3
1350,559000,2,1
820,554000,3,2
1340,549000,2,2
1220,530000,3,3
1310,510000,5,1
2420,505000,5,2
1800,500000,1,3
2690,500000,2,1
2280,500000,1,2
1600,488000,2,1
1620,473000,1,1
1760,455000,2,2
1390,442500,5,1
910,439108,1,3
1290,437500,5,4
1630,437500,5,4
1400,431750,1,3
3266,424950,5,4
1400,419500,3,1
1390,405000,3,4
2578,400950,4,2
700,399000,3,4
1080,396000,1,4
1410,390000,3,4
1270,370000,2,1
1390,360000,3,4
1912,353000,3,1
1230,349950,1,1
1620,345000,5,3
1310,340000,5,3
1390,326000,1,4
1190,325500,5,1
1550,320000,5,4
1000,305000,2,1
1220,299000,5,2
1520,283000,5,2
1640,279000,4,1
1710,258000,3,2
1150,227000,2,4
950,218000,5,4
1650,216300,1,4
720,195000,2,4
1520,190000,3,2
920,189950,2,2
720,150000,4,1
720,150000,5,2
3190,2130000,5,4
3240,1730000,1,2
4270,1610000,5,4
2870,1560000,2,4
2890,1500000,5,3
1870,933000,1,1
1620,900000,3,3
3450,832500,1,2
2350,815000,3,1
2050,750000,2,1
2110,746000,2,1
3660,730000,1,3
2410,711800,1,1
1770,705000,3,1
2390,699950,1,3
1040,660000,3,4
1230,650000,5,1
2330,612000,4,4
2180,580000,3,2
2270,575000,4,1
1520,565000,5,1
870,563000,5,1
830,525000,1,3
1850,495000,2,3
790,489950,1,3
2671,485000,4,3
1660,469000,3,4
1510,445000,3,2
1330,435000,5,4
1250,425000,2,1
1520,420000,1,1
2250,395000,5,4
1270,358000,5,1
1140,357000,2,2
1240,355000,5,3
1230,345000,3,2
1210,324950,2,1
1320,299950,1,3
1690,295000,2,3
1290,250000,5,4
1800,250000,3,3
1300,223000,5,2
1280,215000,4,2
1130,207000,2,2
1240,192000,1,4
1200,140000,2,4
560,106000,1,4
2430,975000,1,3
1080,399950,3,1
3216,498445,5,4
1030,226000,1,2
980,90000,2,3
3040,1000000,3,4
4450,1990000,4,2
4285,1890000,3,3
4660,1640000,4,3
3720,1520000,1,1
3420,1440000,1,3
1930,1440000,5,3
2180,1210000,5,1
3960,1190000,5,4
2030,1100000,2,3
4090,1040000,1,4
4360,950000,5,2
3640,932990,5,4
2640,910000,5,2
1140,903000,5,4
2550,834000,5,1
1500,827235,2,1
5140,800000,4,3
2220,799000,5,1
2590,796500,4,3
1530,775000,2,1
1520,713500,5,1
1220,672000,4,3
1400,667000,2,3
1960,660000,2,3
2160,653000,2,2
3280,645000,5,1
1120,635000,1,2
2720,632500,1,1
2040,615000,5,3
2250,605000,1,4
3410,599000,4,1
1140,575000,1,4
1020,575000,1,4
1710,571900,2,2
2020,560000,5,2
1620,555000,3,1
860,555000,3,2
2520,536000,3,2
910,515000,1,1
2980,515000,4,4
1110,500000,1,3
1200,500000,5,3
3620,495000,3,1
1600,490000,3,1
1160,480000,5,1
1880,467500,3,2
1330,467000,3,3
1480,465000,1,4
1430,460000,1,1
2690,460000,5,4
1270,453000,1,4
2040,450000,3,3
880,443000,1,4
1090,430000,1,2
1290,427000,5,2
1530,425000,4,4
1240,420000,2,1
1370,405000,4,2
1260,401000,4,3
890,400375,1,4
2580,400000,4,1
1150,385000,2,1
1370,375000,4,2
1060,368000,1,1
1020,364000,5,3
1850,359782,2,2
1250,355000,3,4
2540,355000,1,1
1010,350000,4,4
2190,350000,3,2
910,345000,5,2
1200,342000,3,1
980,335000,1,1
950,330000,1,4
1730,320000,2,1
1240,300000,2,3
2450,299000,2,4
1610,286950,4,4
1490,283450,5,3
1190,280000,3,3
1370,268000,2,3
1250,260000,5,3
1040,258900,5,2
1790,258000,4,3
930,255000,4,2
1290,253000,3,1
1060,250000,4,2
700,247500,5,1
1980,240000,4,3
1060,230000,3,2
810,229000,1,4
1700,225000,4,4
990,220000,1,2
1960,180000,4,2
1130,179950,1,4
1390,175003,4,1
1730,1270000,3,1
2550,1020000,4,2
4070,965000,2,4
1860,949000,4,4
3540,925000,2,4
4600,800000,3,1
1330,792500,3,3
1460,780000,1,1
1640,759000,5,1
2870,755000,1,4
1960,732000,3,4
940,725000,1,2
2300,705000,3,2
1790,695000,5,2
1470,665000,2,1
3610,650000,1,1
1610,650000,1,3
1860,625000,2,3
1530,580000,3,2
1770,570000,3,3
1410,555000,5,3
1650,550000,4,2
1510,549950,4,3
2500,545000,1,4
1970,538000,4,2
1020,535000,3,2
1380,528000,5,2
2150,520000,5,1
1300,516000,3,3
2350,510000,1,1
960,506000,1,3
1300,505500,2,2
1150,475000,5,3
1140,475000,3,1
1220,466000,4,1
1030,465000,5,2
1150,450000,2,4
2530,450000,5,3
950,450000,3,2
1360,446950,4,3
1140,443750,5,1
1690,440000,4,1
1810,440000,4,1
2495,436000,4,4
3080,432500,4,3
1630,425000,3,4
1400,420000,5,4
1520,420000,1,4
1420,410000,2,1
1760,410000,3,1
1720,404000,1,3
720,403000,2,1
1920,400000,2,2
1460,399000,1,4
2350,390000,4,4
2160,389900,5,2
3190,387500,1,4
2360,385000,3,3
1740,382000,1,2
940,380000,1,3
1540,375000,2,4
830,370000,1,1
1080,357000,1,4
1280,355000,1,2
1100,353000,1,2
1320,350000,1,3
1740,350000,1,4
830,350000,1,2
970,349900,5,2
940,343000,2,3
1540,340000,2,3
860,340000,5,4
2370,330000,3,4
1160,325000,4,3
1460,320000,3,3
900,290000,1,3
1060,281000,4,1
1800,280000,2,2
940,280000,2,1
1930,270000,5,2
1770,270000,5,1
1410,267800,1,1
1240,260000,4,4
1040,258000,5,3
1470,250000,1,4
1752,249000,1,3
1360,244900,5,1
1200,234000,3,4
850,233000,3,1
910,232900,1,3
2140,230000,4,3
1000,228000,4,1
970,219000,1,1
1520,210000,1,1
1440,210000,2,2
1330,209000,5,4
1120,135000,5,1
5610,2730000,4,3
3000,2200000,4,3
3650,1740000,4,1
2480,1710000,4,2
2930,1140000,3,1
1390,990000,5,3
3670,921500,5,2
1620,900000,3,1
2430,865000,2,1
1490,835000,5,3
1310,827500,5,2
2520,810000,3,2
1400,762000,3,2
1520,738000,2,4
1090,720000,1,4
2020,700000,1,1
2920,675000,3,2
3340,670000,2,2
1630,652450,5,2
1740,620000,1,1
970,602000,5,3
1120,601150,3,1
3360,590000,2,2
2690,575000,5,3
1600,560000,1,3
1540,550000,1,3
1160,525000,5,3
2100,521900,3,4
2510,520000,5,1
2800,515000,4,4
1300,515000,4,1
1170,501000,2,3
1220,500000,5,4
1300,500000,1,1
1420,496000,3,1
950,482000,2,4
1850,474950,2,1
840,474000,4,4
1070,471000,2,3
2811,455000,1,3
2690,445000,1,3
1650,440000,4,3
790,437500,4,4
1990,435000,3,4
1400,430000,2,3
2210,412000,1,2
1440,409000,3,2
1250,400000,5,2
1450,399950,5,4
2600,392000,3,3
1190,378000,2,2
970,375000,4,1
960,375000,1,2
1140,365500,3,4
2180,359000,3,2
530,355000,5,1
1570,350000,5,3
730,346000,1,2
1220,345000,1,3
1030,340000,5,2
1070,330000,4,2
1050,325000,4,2
1570,325000,4,2
1280,322500,3,1
1130,315000,5,1
1580,291000,2,1
1090,285000,2,2
1090,271500,2,2
1190,261000,1,3
1020,260000,5,4
1830,250000,3,3
1180,247000,4,4
1260,245560,5,2
1140,240000,2,2
1190,240000,1,4
1340,227000,2,3
1740,225000,2,4
1320,209000,2,2
710,187250,4,4
1290,180000,2,3
2250,1270000,5,3
2340,1250000,3,2
1550,1080000,3,1
4010,972000,2,2
1820,875000,4,4
3310,835000,3,1
1010,750000,5,3
1770,745000,2,1
1890,717500,5,1
1615,665000,5,1
960,660000,5,3
2280,626100,1,3
1510,622100,3,2
1010,595000,4,4
1810,560000,3,3
3540,550000,5,1
1250,538000,2,1
1240,529950,5,3
1700,528000,2,4
1310,527500,4,3
1100,510000,1,2
1880,490000,1,4
1150,458000,4,3
1150,456150,5,2
1100,450000,3,1
1010,439950,5,2
2160,429000,3,3
1300,427500,1,3
1110,425000,1,2
1720,420000,5,3
1330,419995,3,3
1450,405000,2,4
2070,400000,1,2
960,390000,5,1
2020,385000,5,2
2630,385000,2,1
1320,350000,2,1
790,350000,1,4
1040,343000,4,4
2690,340000,4,3
1000,325088,2,2
1330,320000,5,4
1480,315000,1,2
1930,310000,5,2
1400,309900,2,4
1250,306000,5,1
1000,295000,3,2
1760,294500,5,3
2060,292000,2,1
1040,290000,5,2
1430,280000,3,1
1750,277500,1,3
1020,273500,1,4
1100,268450,4,2
2040,265000,5,1
1080,265000,1,4
1020,255000,1,2
1010,250000,5,2
700,248000,4,2
1600,240000,2,3
1290,237000,5,1
960,209950,3,3
820,205000,5,4
1160,199500,3,1
1200,160000,3,4
1010,147500,4,4
4280,2580000,1,3
2880,1930000,2,4
3580,1410000,5,4
3180,1230000,3,4
4060,1180000,3,2
866,780000,5,1
3410,743000,3,4
2820,692500,2,1
3130,690500,1,1
2740,690000,1,3
1490,675000,5,2
2760,675000,5,3
2030,660000,5,3
1190,625000,1,1
1680,590000,1,4
1430,585188,3,1
2240,585000,4,3
880,579000,1,2
1070,567500,5,3
1590,565000,2,3
2150,559500,4,4
1720,550000,5,1
1580,529000,3,4
2130,515000,5,3
1340,510000,3,2
680,500000,3,1
1410,495200,1,3
1030,485000,5,2
730,464000,1,1
1400,450000,2,2
1030,450000,2,4
1990,438000,4,4
1430,430000,1,1
1390,425000,1,4
2020,405000,2,1
1300,400000,2,3
1280,390000,5,2
1780,372000,1,2
2370,369000,3,3
2250,363000,5,2
1220,360000,3,3
890,358000,5,4
2700,357000,4,4
1170,356500,4,2
2380,340000,2,4
1790,338000,3,2
2980,330000,3,2
1550,328000,5,4
2550,325000,3,2
1160,324000,1,2
1070,320000,2,3
1280,299500,3,4
1510,299000,4,4
1300,294450,4,1
1470,270000,1,4
1140,239999,4,1
1280,232000,4,2
1120,215000,1,4
1200,189000,5,1
1000,115000,2,3
1400,760000,5,4
1650,615000,2,4
1580,430000,1,3
1140,320000,5,1
2390,319000,3,4
720,285000,3,4
3560,843500,3,2
1540,549000,4,3
3950,2630000,1,2
4750,2180000,1,1
2860,1320000,2,3
3290,1240000,2,3
3510,1010000,3,2
1660,989900,2,1
3750,910000,1,2
3190,864000,5,3
2000,851500,2,3
1770,849000,2,2
